epoch,n_clients,n_migs,bandwidth_mhz,total_delay_ms,full_total_delay_ms,tx_delay_ms,uplink_delay_ms,downlink_delay_ms,comp_delay_ms,conflict_rate,load_imbalance,mean_l1,mean_l2,mean_upload_bytes,mean_downlink_bytes,reward
135,10,2,20.0,87.26005743027639,93.39008614541457,12.260057430276369,12.260057430276369,6.1300287151381845,75.00000000000001,0.0,0.0,4.5,5.0,3072.0,2048.0,-0.9339008614541456
136,9,2,20.0,79.4379096299439,81.65686444491585,4.437909629943896,4.437909629943896,2.218954814971948,75.00000000000001,0.0,0.11111111111111116,4.0,5.0,4096.0,2048.0,-0.8165686444491584
137,11,2,20.0,91.24226703759477,96.86340055639215,11.242267037594768,11.242267037594768,5.621133518797384,80.0,0.0,0.09090909090909088,4.0,5.454545454545454,4096.0,2048.0,-0.9686340055639215
138,10,2,20.0,78.67201087750571,82.3440217550114,3.6720108775056937,3.6720108775056937,3.6720108775056937,75.00000000000001,0.0,0.0,5.0,5.5,2048.0,2048.0,-0.823440217550114
139,11,2,20.0,86.40715383561508,89.61073075342262,6.407153835615075,6.407153835615075,3.2035769178075375,80.0,0.0,0.09090909090909088,4.0,5.0,4096.0,2048.0,-0.8961073075342261
140,9,2,20.0,77.54890927630643,80.09781855261286,2.5489092763064196,2.5489092763064196,2.5489092763064196,75.00000000000001,0.0,0.11111111111111116,4.555555555555555,5.0,2958.222222222222,2048.0,-0.8009781855261285
141,8,2,20.0,73.921697639751,77.84339527950199,3.921697639750991,3.921697639750991,3.921697639750991,70.0,0.0,0.0,5.0,5.0,2048.0,2048.0,-0.7784339527950198
142,9,2,20.0,78.31830800647013,81.63661601294025,3.318308006470124,3.318308006470124,3.318308006470124,75.00000000000001,0.0,0.11111111111111116,4.555555555555555,5.0,2958.222222222222,2048.0,-0.8163661601294026
143,10,2,20.0,83.15643000217612,87.23464500326418,8.15643000217611,8.15643000217611,4.078215001088055,75.00000000000001,0.0,0.0,4.5,5.0,3072.0,2048.0,-0.8723464500326418
144,10,2,20.0,87.92950937517104,94.39426406275656,12.929509375171028,12.929509375171028,6.464754687585514,75.00000000000001,0.0,0.0,4.5,5.0,3072.0,2048.0,-0.9439426406275655
145,11,2,20.0,86.21760758072406,89.76878850735442,11.217607580724055,4.884394253677199,4.884394253677199,80.0,0.0,0.09090909090909088,4.636363636363637,6.0,4840.727272727273,2048.0,-0.897687885073544
146,11,2,20.0,98.9331508657771,108.39972629866566,18.933150865777097,18.933150865777097,9.466575432888549,80.0,0.0,0.09090909090909088,4.0,5.454545454545454,4096.0,2048.0,-1.0839972629866563
147,11,2,20.0,85.9513133801333,88.92697007019996,5.9513133801333025,5.9513133801333025,2.9756566900666512,80.0,0.0,0.09090909090909088,4.454545454545454,5.545454545454546,3165.090909090909,2048.0,-0.8892697007019995
148,9,2,20.0,77.40554141409135,80.65347387483513,2.405541414091333,7.102315916556744,3.551157958278372,70.0,0.0,0.11111111111111116,4.555555555555555,5.0,2958.222222222222,2048.0,-0.8065347387483512
149,11,2,20.0,84.39222286077874,88.78444572155749,4.392222860778741,4.392222860778741,4.392222860778741,80.0,0.0,0.09090909090909088,5.0,5.454545454545454,2048.0,2048.0,-0.8878444572155748
150,10,2,20.0,85.2266851315927,90.34002769738905,10.226685131592687,10.226685131592687,5.113342565796343,75.00000000000001,0.0,0.0,4.0,4.5,5120.0,3072.0,-0.9034002769738905
