epoch,n_clients,n_migs,bandwidth_mhz,total_delay_ms,full_total_delay_ms,tx_delay_ms,uplink_delay_ms,downlink_delay_ms,comp_delay_ms,conflict_rate,load_imbalance,mean_l1,mean_l2,mean_upload_bytes,mean_downlink_bytes,reward
133,11,2,20.0,93.52940768383051,111.84740685206798,13.529407683830508,15.791745793743418,21.05566105832456,75.00000000000001,0.0,0.09090909090909088,2.1818181818181817,3.1818181818181817,7819.636363636364,8564.363636363636,-1.1184740685206798
134,8,2,20.0,97.83181445643692,104.78976807054615,27.831814456436913,27.831814456436913,6.957953614109228,70.0,0.0,0.0,0.5,2.5,14336.0,10240.0,-1.0478976807054614
135,10,2,20.0,111.78017229082913,160.8204020119346,36.780172290829114,36.780172290829114,49.040229721105476,75.00000000000001,0.0,0.0,1.5,3.0,10240.0,9216.0,-1.608204020119346
136,9,2,20.0,96.77363858000797,118.54727716001592,21.77363858000795,21.77363858000795,21.77363858000795,75.00000000000001,0.0,0.11111111111111116,1.1111111111111112,1.5555555555555556,14563.555555555555,16384.0,-1.1854727716001592
137,11,2,20.0,118.96832736742995,140.57989105263616,38.96832736742994,28.10566759398692,37.47422345864922,75.00000000000001,0.0,0.09090909090909088,1.0909090909090908,3.727272727272727,14522.181818181818,8564.363636363636,-1.4057989105263615
138,10,2,20.0,97.03206526503418,126.40815228507974,22.032065265034166,22.032065265034166,29.37608702004555,75.00000000000001,0.0,0.0,1.5,3.0,10240.0,9216.0,-1.2640815228507973
139,11,2,20.0,95.2371548136725,112.37506404108795,15.237154813672506,16.017884589037685,21.35717945205025,75.00000000000001,0.0,0.09090909090909088,1.6363636363636365,3.1818181818181817,10053.818181818182,8564.363636363636,-1.1237506404108795
140,9,2,20.0,84.58383343056495,101.03876586003287,9.58383343056494,13.302328225728365,17.736437634304487,70.0,0.0,0.11111111111111116,1.6666666666666667,3.2222222222222223,10012.444444444445,8419.555555555555,-1.0103876586003286
141,8,2,20.0,101.37358111800793,109.21697639750991,31.373581118007927,31.373581118007927,7.843395279501982,70.0,0.0,0.0,0.5,2.5,14336.0,10240.0,-1.092169763975099
142,9,2,20.0,101.546464051761,105.02511139225588,26.546464051760992,15.01076202525252,20.01434936700336,70.0,0.0,0.11111111111111116,1.1111111111111112,3.7777777777777777,14563.555555555555,8419.555555555555,-1.0502511139225588
143,10,2,20.0,99.46929000652835,132.0950100152328,24.469290006528336,24.469290006528336,32.62572000870444,75.00000000000001,0.0,0.0,1.5,3.0,10240.0,9216.0,-1.3209501001523278
144,10,2,20.0,100.85901875034206,108.19824037445261,25.859018750342056,16.5991201872263,16.5991201872263,75.00000000000001,0.0,0.0,1.5,2.5,10240.0,7168.0,-1.081982403744526
145,11,2,20.0,106.92225819373773,133.84451638747547,26.92225819373773,26.92225819373773,26.92225819373773,80.0,0.0,0.09090909090909088,1.0909090909090908,3.8181818181818183,14522.181818181818,9867.636363636364,-1.3384451638747545
146,11,2,20.0,155.7326034631084,231.4652069262168,75.73260346310839,75.73260346310839,75.73260346310839,80.0,0.0,0.09090909090909088,1.0909090909090908,1.5454545454545454,14522.181818181818,16384.0,-2.0
147,11,2,20.0,111.86561813757554,154.35310898767622,31.86561813757553,31.86561813757553,42.48749085010071,80.0,0.0,0.09090909090909088,0.9090909090909091,1.4545454545454546,14149.818181818182,16384.0,-1.5435310898767622
148,9,2,20.0,92.75578979139188,97.19473723923984,17.75578979139186,17.75578979139186,4.438947447847965,75.00000000000001,0.0,0.11111111111111116,1.6666666666666667,3.2222222222222223,10012.444444444445,8419.555555555555,-0.9719473723923984
149,11,2,20.0,96.96111430389372,118.92222860778742,21.96111430389371,21.96111430389371,21.96111430389371,75.00000000000001,0.0,0.09090909090909088,1.6363636363636365,2.727272727272727,10053.818181818182,6702.545454545455,-1.189222286077874
150,10,2,20.0,103.47838671000628,110.59798338750784,28.47838671000627,28.47838671000627,7.119596677501567,75.00000000000001,0.0,0.0,0.5,2.5,14336.0,10240.0,-1.1059798338750784
